X_axis;Y_axis;R;G;B;Camera;Photo_number;Color;Hue;Saturation;Value;Y;U;V;R_Average;G_Average;B_Average
876;471;19;79;113;iPhone 12 Pro;legocolor154.png;Dark Azure;202.0;0.83185841;0.44313725;64.936;23.647488;-40.285872;149;158;159
858;658;22;77;107;iPhone 12 Pro;legocolor154.png;Dark Azure;201.0;0.79439252;0.41960784;63.975;21.1683;-36.812075;149;158;159
964;610;141;156;137;iPhone 12 Pro;legocolor154.png;Aqua;107.0;0.12179487;0.61176471;149.349;-6.075708;-7.322073;149;158;159
961;763;130;142;118;iPhone 12 Pro;legocolor154.png;Aqua;90.0;0.16901408;0.55686275;135.676;-8.696592;-4.977852;149;158;159
1086;731;251;224;85;iPhone 12 Pro;legocolor154.png;Yellow;50.0;0.66135458;0.98431373;216.227;-64.563684;30.495921;149;158;159
1149;835;175;133;33;iPhone 12 Pro;legocolor154.png;Yellow;42.0;0.81142857;0.68627451;134.158;-49.769736;35.818434;149;158;159
988;874;162;141;76;iPhone 12 Pro;legocolor154.png;Bright Light Yellow;45.0;0.5308642;0.63529412;139.869;-31.423548;19.408887;149;158;159
1062;942;149;125;61;iPhone 12 Pro;legocolor154.png;Bright Light Yellow;44.0;0.59060403;0.58431373;124.88;-31.42896;21.15324;149;158;159
1209;966;176;119;154;iPhone 12 Pro;legocolor154.png;Bright Pink;323.0;0.32386364;0.69019608;140.033;6.871764;31.543059;149;158;159
1233;1106;165;121;148;iPhone 12 Pro;legocolor154.png;Bright Pink;323.0;0.26666667;0.64705882;137.234;5.296872;24.350782;149;158;159
651;208;194;190;178;iPhone 12 Pro;legocolor154.png;White;45.0;0.08247423;0.76078431;189.828;-5.819376;3.658844;149;158;159
691;415;155;157;143;iPhone 12 Pro;legocolor154.png;White;69.0;0.08917197;0.61568627;154.806;-5.808552;0.170138;149;158;159
546;435;123;137;75;iPhone 12 Pro;legocolor154.png;Yellowish Green;74.0;0.45255474;0.5372549;125.746;-24.967032;-2.408242;149;158;159
602;491;125;141;78;iPhone 12 Pro;legocolor154.png;Yellowish Green;75.0;0.44680851;0.55294118;129.034;-25.108728;-3.537818;149;158;159
348;463;134;120;93;iPhone 12 Pro;legocolor154.png;Tan;40.0;0.30597015;0.5254902;121.108;-13.829136;11.306284;149;158;159
404;555;122;107;76;iPhone 12 Pro;legocolor154.png;Tan;40.0;0.37704918;0.47843137;107.951;-15.719892;12.320973;149;158;159
179;521;177;52;56;iPhone 12 Pro;legocolor154.png;Red;358.0;0.70621469;0.69411765;89.831;-16.644852;76.447213;149;158;159
252;627;104;15;19;iPhone 12 Pro;legocolor154.png;Red;357.0;0.85576923;0.40784314;42.067;-11.348964;54.315241;149;158;159
257;729;42;44;43;iPhone 12 Pro;legocolor154.png;Dark Bluish Grey;150.0;0.04545455;0.17254902;43.288;-0.141696;-1.129576;149;158;159
319;754;37;41;40;iPhone 12 Pro;legocolor154.png;Dark Bluish Grey;165.0;0.09756098;0.16078431;39.69;0.15252;-2.35913;149;158;159
354;767;7;9;8;iPhone 12 Pro;legocolor154.png;Black;150.0;0.22222222;0.03529412;8.288;-0.141696;-1.129576;149;158;159
369;963;5;7;6;iPhone 12 Pro;legocolor154.png;Black;150.0;0.28571429;0.02745098;6.288;-0.141696;-1.129576;149;158;159
542;857;98;100;99;iPhone 12 Pro;legocolor154.png;Light Bluish Grey;150.0;0.02;0.39215686;99.288;-0.141696;-1.129576;149;158;159
617;1028;95;99;98;iPhone 12 Pro;legocolor154.png;Light Bluish Grey;165.0;0.04040404;0.38823529;97.69;0.15252;-2.35913;149;158;159
1137;190;210;109;29;iPhone 12 Pro;legocolor155.png;Orange;27.0;0.86190476;0.82352941;130.079;-49.730868;70.090717;162;174;172
1054;346;215;140;85;iPhone 12 Pro;legocolor155.png;Orange;25.0;0.60465116;0.84313725;156.155;-35.00826;51.607065;162;174;172
1106;360;100;153;171;iPhone 12 Pro;legocolor155.png;Medium Azure;195.0;0.41520468;0.67058824;139.205;15.64314;-34.382785;162;174;172
1036;490;52;118;144;iPhone 12 Pro;legocolor155.png;Medium Azure;197.0;0.63888889;0.56470588;101.23;21.04284;-43.17471;162;174;172
929;454;22;81;125;iPhone 12 Pro;legocolor155.png;Dark Azure;206.0;0.824;0.49019608;68.375;27.8595;-40.670875;162;174;172
918;660;35;88;128;iPhone 12 Pro;legocolor155.png;Dark Azure;206.0;0.7265625;0.50196078;76.713;25.233204;-36.582301;162;174;172
1020;593;140;161;146;iPhone 12 Pro;legocolor155.png;Aqua;137.0;0.13043478;0.63137255;153.011;-3.449412;-11.410647;162;174;172
988;813;199;209;185;iPhone 12 Pro;legocolor155.png;Aqua;85.0;0.11483254;0.81960784;203.274;-8.990808;-3.748298;162;174;172
1185;779;168;134;24;iPhone 12 Pro;legocolor155.png;Yellow;46.0;0.85714286;0.65882353;131.626;-52.951992;31.899998;162;174;172
1144;905;151;119;18;iPhone 12 Pro;legocolor155.png;Yellow;46.0;0.8807947;0.59215686;117.054;-48.734568;29.770642;162;174;172
1046;935;181;164;86;iPhone 12 Pro;legocolor155.png;Bright Light Yellow;49.0;0.52486188;0.70980392;160.191;-36.501972;18.249493;162;174;172
999;980;178;160;78;iPhone 12 Pro;legocolor155.png;Bright Light Yellow;49.0;0.56179775;0.69803922;156.034;-38.392728;19.264182;162;174;172
1262;1055;142;98;125;iPhone 12 Pro;legocolor155.png;Bright Pink;323.0;0.30985915;0.55686275;114.234;5.296872;24.350782;162;174;172
1206;1179;183;137;165;iPhone 12 Pro;legocolor155.png;Bright Pink;323.0;0.25136612;0.71764706;153.946;5.438568;25.480358;162;174;172
806;246;167;169;156;iPhone 12 Pro;legocolor155.png;White;69.0;0.07692308;0.6627451;166.92;-5.37264;0.07016;162;174;172
754;383;216;215;195;iPhone 12 Pro;legocolor155.png;White;57.0;0.09722222;0.84705882;213.019;-8.865348;2.614337;162;174;172
676;413;145;163;89;iPhone 12 Pro;legocolor155.png;Yellowish Green;75.0;0.45398773;0.63921569;149.182;-29.609544;-3.667614;162;174;172
625;454;148;167;88;iPhone 12 Pro;legocolor155.png;Yellowish Green;74.0;0.47305389;0.65490196;152.313;-31.641996;-3.782501;162;174;172
424;472;128;116;78;iPhone 12 Pro;legocolor155.png;Tan;46.0;0.390625;0.50196078;115.256;-18.329952;11.176488;162;174;172
377;515;126;112;75;iPhone 12 Pro;legocolor155.png;Tan;44.0;0.4047619;0.49411765;111.968;-18.188256;12.306064;162;174;172
237;448;101;25;25;iPhone 12 Pro;legocolor155.png;Red;0.0;0.75247525;0.39607843;47.724;-11.180208;46.723052;162;174;172
202;561;122;31;30;iPhone 12 Pro;legocolor155.png;Red;1.0;0.75409836;0.47843137;58.095;-13.82274;56.044685;162;174;172
287;558;37;41;42;iPhone 12 Pro;legocolor155.png;Dark Bluish Grey;192.0;0.11904762;0.16470588;39.918;1.024344;-2.559086;162;174;172
204;682;56;58;57;iPhone 12 Pro;legocolor155.png;Dark Bluish Grey;150.0;0.03448276;0.22745098;57.288;-0.141696;-1.129576;162;174;172
238;711;54;53;49;iPhone 12 Pro;legocolor155.png;Black;48.0;0.09259259;0.21176471;52.843;-1.890756;1.014689;162;174;172
274;912;24;26;25;iPhone 12 Pro;legocolor155.png;Black;150.0;0.07692308;0.10196078;25.288;-0.141696;-1.129576;162;174;172
426;939;105;109;108;iPhone 12 Pro;legocolor155.png;Light Bluish Grey;165.0;0.03669725;0.42745098;107.69;0.15252;-2.35913;162;174;172
513;940;92;97;100;iPhone 12 Pro;legocolor155.png;Light Bluish Grey;202.0;0.08;0.39215686;95.847;2.043276;-3.373819;162;174;172
254;300;237;123;11;iPhone 12 Pro;legocolor156.png;Orange;30.0;0.9535865;0.92941176;144.318;-65.592456;81.282114;94;108;115
415;338;226;126;28;iPhone 12 Pro;legocolor156.png;Orange;30.0;0.87610619;0.88627451;144.728;-57.430176;71.275544;94;108;115
489;319;101;178;222;iPhone 12 Pro;legocolor156.png;Medium Azure;202.0;0.54504505;0.87058824;159.993;30.507444;-51.736861;94;108;115
662;337;71;162;217;iPhone 12 Pro;legocolor156.png;Medium Azure;203.0;0.67281106;0.85098039;141.061;37.361988;-61.443497;94;108;115
708;354;71;143;217;iPhone 12 Pro;legocolor156.png;Dark Azure;210.0;0.67281106;0.85098039;129.908;42.849264;-51.662316;94;108;115
744;400;75;134;200;iPhone 12 Pro;legocolor156.png;Dark Azure;212.0;0.625;0.78431373;123.883;37.449564;-42.870391;94;108;115
798;317;139;181;193;iPhone 12 Pro;legocolor156.png;Aqua;193.0;0.27979275;0.75686275;169.81;11.40948;-27.02037;94;108;115
830;366;162;195;200;iPhone 12 Pro;legocolor156.png;Aqua;188.0;0.19;0.78431373;185.703;7.034124;-20.787531;94;108;115
880;285;193;161;50;iPhone 12 Pro;legocolor156.png;Yellow;47.0;0.74093264;0.75686275;157.914;-53.093688;30.770422;94;108;115
914;306;198;163;43;iPhone 12 Pro;legocolor156.png;Yellow;46.0;0.78282828;0.77647059;159.785;-57.45822;33.514555;94;108;115
956;338;189;185;112;iPhone 12 Pro;legocolor156.png;Bright Light Yellow;57.0;0.40740741;0.74117647;177.874;-32.410008;9.757502;94;108;115
987;354;204;193;111;iPhone 12 Pro;legocolor156.png;Bright Light Yellow;53.0;0.45588235;0.8;186.941;-37.362972;14.960743;94;108;115
1061;231;190;146;173;iPhone 12 Pro;legocolor156.png;Bright Pink;323.0;0.23157895;0.74509804;162.234;5.296872;24.350782;94;108;115
1101;263;198;150;172;iPhone 12 Pro;legocolor156.png;Bright Pink;332.0;0.24242424;0.77647059;166.86;2.52888;27.30978;94;108;115
188;493;169;211;223;iPhone 12 Pro;legocolor156.png;White;193.0;0.24215247;0.8745098;199.81;11.40948;-27.02037;94;108;115
389;528;228;243;236;iPhone 12 Pro;legocolor156.png;White;152.0;0.0617284;0.95294118;237.717;-0.844764;-8.521809;94;108;115
445;581;188;227;172;iPhone 12 Pro;legocolor156.png;Yellowish Green;103.0;0.24229075;0.89019608;209.069;-18.237948;-18.477513;94;108;115
485;592;181;224;168;iPhone 12 Pro;legocolor156.png;Yellowish Green;106.0;0.25;0.87843137;204.759;-18.085428;-20.836643;94;108;115
515;684;205;219;193;iPhone 12 Pro;legocolor156.png;Tan;92.0;0.11872146;0.85882353;211.85;-9.2742;-6.00745;94;108;115
598;700;192;192;164;iPhone 12 Pro;legocolor156.png;Tan;60.0;0.14583333;0.75294118;188.808;-12.205536;2.799384;94;108;115
637;739;194;44;43;iPhone 12 Pro;legocolor156.png;Red;0.0;0.77835052;0.76078431;88.736;-22.502112;92.316528;94;108;115
686;783;195;43;38;iPhone 12 Pro;legocolor156.png;Red;2.0;0.80512821;0.76470588;87.878;-24.539976;93.945994;94;108;115
773;693;106;108;105;iPhone 12 Pro;legocolor156.png;Dark Bluish Grey;100.0;0.02777778;0.42352941;107.06;-1.01352;-0.92962;94;108;115
858;698;100;102;101;iPhone 12 Pro;legocolor156.png;Dark Bluish Grey;150.0;0.01960784;0.4;101.288;-0.141696;-1.129576;94;108;115
951;598;54;70;83;iPhone 12 Pro;legocolor156.png;Black;207.0;0.34939759;0.3254902;66.698;8.020584;-11.136146;94;108;115
1027;627;95;89;77;iPhone 12 Pro;legocolor156.png;Black;40.0;0.18947368;0.37254902;89.426;-6.113592;4.888398;94;108;115
983;483;155;172;182;iPhone 12 Pro;legocolor156.png;Light Bluish Grey;202.0;0.14835165;0.71372549;168.057;6.859956;-11.450989;94;108;115
1073;540;147;153;151;iPhone 12 Pro;legocolor156.png;Light Bluish Grey;160.0;0.03921569;0.6;150.978;0.010824;-3.488706;94;108;115
134;340;172;76;2;iPhone 12 Pro;legocolor157.png;Orange;26.0;0.98837209;0.6745098;96.268;-46.379856;66.416964;158;166;166
381;405;198;105;28;iPhone 12 Pro;legocolor157.png;Orange;27.0;0.85858586;0.77647059;124.029;-47.246268;64.872567;158;166;166
479;137;53;118;148;iPhone 12 Pro;legocolor157.png;Medium Azure;199.0;0.64189189;0.58039216;101.985;22.63938;-42.959845;158;166;166
758;354;43;116;149;iPhone 12 Pro;legocolor157.png;Medium Azure;199.0;0.7114094;0.58431373;97.935;25.12398;-48.177995;158;166;166
841;440;1;71;131;iPhone 12 Pro;legocolor157.png;Dark Azure;208.0;0.99236641;0.51372549;56.91;36.45228;-49.03307;158;166;166
886;440;10;79;136;iPhone 12 Pro;legocolor157.png;Dark Azure;207.0;0.92647059;0.53333333;64.867;34.997436;-48.118359;158;166;166
977;353;141;173;168;iPhone 12 Pro;legocolor157.png;Aqua;171.0;0.1849711;0.67843137;162.862;2.527896;-19.172974;158;166;166
1025;352;150;179;175;iPhone 12 Pro;legocolor157.png;Aqua;172.0;0.16201117;0.70196078;169.873;2.522484;-17.428621;158;166;166
1104;206;164;130;20;iPhone 12 Pro;legocolor157.png;Yellow;46.0;0.87804878;0.64313725;127.626;-52.951992;31.899998;158;166;166
1142;241;182;150;29;iPhone 12 Pro;legocolor157.png;Yellow;47.0;0.84065934;0.71372549;145.774;-57.452808;31.770202;158;166;166
1230;298;184;168;81;iPhone 12 Pro;legocolor157.png;Bright Light Yellow;51.0;0.55978261;0.72156863;162.866;-40.278072;18.534518;158;166;166
1289;300;178;162;75;iPhone 12 Pro;legocolor157.png;Bright Light Yellow;51.0;0.57865169;0.69803922;156.866;-40.278072;18.534518;158;166;166
1413;158;131;90;124;iPhone 12 Pro;legocolor157.png;Bright Pink;310.0;0.3129771;0.51372549;106.135;8.78958;21.806605;158;166;166
1477;176;169;142;177;iPhone 12 Pro;legocolor157.png;Bright Pink;286.0;0.19774011;0.69411765;154.063;11.285004;13.099749;158;166;166
88;645;210;208;196;iPhone 12 Pro;legocolor157.png;White;51.0;0.06666667;0.82352941;207.23;-5.52516;2.42929;158;166;166
374;644;201;203;192;iPhone 12 Pro;legocolor157.png;White;71.0;0.05418719;0.79607843;201.148;-4.500816;-0.129796;158;166;166
474;730;197;219;136;iPhone 12 Pro;legocolor157.png;Yellowish Green;76.0;0.37899543;0.85882353;202.96;-32.94432;-5.22692;158;166;166
528;767;178;201;119;iPhone 12 Pro;legocolor157.png;Yellowish Green;77.0;0.4079602;0.78823529;184.775;-32.3613;-5.941675;158;166;166
598;902;133;124;93;iPhone 12 Pro;legocolor157.png;Tan;46.0;0.30075188;0.52156863;123.157;-14.837244;8.632311;158;166;166
713;945;140;127;93;iPhone 12 Pro;legocolor157.png;Tan;43.0;0.33571429;0.54901961;127.011;-16.733412;11.391353;158;166;166
789;1041;134;21;23;iPhone 12 Pro;legocolor157.png;Red;359.0;0.84328358;0.5254902;55.015;-15.75138;69.269845;158;166;166
831;1078;131;22;27;iPhone 12 Pro;legocolor157.png;Red;357.0;0.83206107;0.51372549;55.161;-13.855212;66.510803;158;166;166
963;935;0;3;9;iPhone 12 Pro;legocolor157.png;Dark Bluish Grey;220.0;1.0;0.03529412;2.787;3.056796;-2.444199;158;166;166
1093;939;13;18;21;iPhone 12 Pro;legocolor157.png;Dark Bluish Grey;202.0;0.38095238;0.08235294;16.847;2.043276;-3.373819;158;166;166
1230;795;1;3;2;iPhone 12 Pro;legocolor157.png;Black;150.0;0.66666667;0.01176471;2.288;-0.141696;-1.129576;158;166;166
1354;843;4;5;7;iPhone 12 Pro;legocolor157.png;Black;220.0;0.42857143;0.02745098;4.929;1.018932;-0.814733;158;166;166
1300;625;100;105;108;iPhone 12 Pro;legocolor157.png;Light Bluish Grey;202.0;0.07407407;0.42352941;103.847;2.043276;-3.373819;158;166;166
1471;683;94;99;102;iPhone 12 Pro;legocolor157.png;Light Bluish Grey;202.0;0.07843137;0.4;97.847;2.043276;-3.373819;158;166;166
137;507;162;67;19;iPhone 12 Pro;legocolor158.png;Orange;20.0;0.88271605;0.63529412;89.933;-34.899036;63.202759;150;163;167
371;574;161;73;25;iPhone 12 Pro;legocolor158.png;Orange;21.0;0.8447205;0.63137255;93.84;-33.86928;58.89932;150;163;167
467;538;59;113;123;iPhone 12 Pro;legocolor158.png;Medium Azure;189.0;0.5203252;0.48235294;97.994;12.302952;-34.197738;150;163;167
720;552;57;113;128;iPhone 12 Pro;legocolor158.png;Medium Azure;193.0;0.5546875;0.50196078;97.966;14.776728;-35.927182;150;163;167
800;537;30;88;125;iPhone 12 Pro;legocolor158.png;Dark Azure;203.0;0.76;0.49019608;74.876;24.661008;-39.356252;150;163;167
841;654;22;78;111;iPhone 12 Pro;legocolor158.png;Dark Azure;202.0;0.8018018;0.43529412;65.018;22.623144;-37.726786;150;163;167
910;506;144;169;165;iPhone 12 Pro;legocolor158.png;Aqua;170.0;0.14792899;0.6627451;161.069;1.934052;-14.969513;150;163;167
947;621;151;176;170;iPhone 12 Pro;legocolor158.png;Aqua;166.0;0.14204545;0.69019608;167.841;1.062228;-14.769557;150;163;167
1011;475;177;144;41;iPhone 12 Pro;legocolor158.png;Yellow;45.0;0.76836158;0.69411765;142.125;-49.7535;30.585375;150;163;167
1047;551;149;110;17;iPhone 12 Pro;legocolor158.png;Yellow;42.0;0.88590604;0.58431373;111.059;-46.277028;33.274257;150;163;167
1120;566;146;128;64;iPhone 12 Pro;legocolor158.png;Bright Light Yellow;47.0;0.56164384;0.57254902;126.086;-30.546312;17.464578;150;163;167
1160;596;144;126;62;iPhone 12 Pro;legocolor158.png;Bright Light Yellow;47.0;0.56944444;0.56470588;124.086;-30.546312;17.464578;150;163;167
1247;452;189;131;153;iPhone 12 Pro;legocolor158.png;Bright Pink;337.0;0.30687831;0.74117647;150.85;1.0578;33.45755;150;163;167
1311;508;215;159;194;iPhone 12 Pro;legocolor158.png;Bright Pink;322.0;0.26046512;0.84313725;179.734;7.018872;30.928282;150;163;167
59;714;194;190;178;iPhone 12 Pro;legocolor158.png;White;45.0;0.08247423;0.76078431;189.828;-5.819376;3.658844;150;163;167
319;818;182;176;160;iPhone 12 Pro;legocolor158.png;White;44.0;0.12087912;0.71372549;175.97;-7.85724;5.28831;150;163;167
420;856;152;165;95;iPhone 12 Pro;legocolor158.png;Yellowish Green;71.0;0.42424242;0.64705882;153.133;-28.601436;-0.993641;150;163;167
485;895;130;143;74;iPhone 12 Pro;legocolor158.png;Yellowish Green;71.0;0.48251748;0.56078431;131.247;-28.165524;-1.093619;150;163;167
560;956;136;119;89;iPhone 12 Pro;legocolor158.png;Tan;38.0;0.34558824;0.53333333;120.663;-15.578196;13.450549;150;163;167
670;1027;131;112;80;iPhone 12 Pro;legocolor158.png;Tan;38.0;0.38931298;0.51372549;114.033;-16.744236;14.880059;150;163;167
752;1042;125;31;29;iPhone 12 Pro;legocolor158.png;Red;1.0;0.768;0.49019608;58.878;-14.699976;57.988994;150;163;167
813;1123;107;3;4;iPhone 12 Pro;legocolor158.png;Red;359.0;0.97196262;0.41960784;34.21;-14.86332;63.83683;150;163;167
917;990;54;54;54;iPhone 12 Pro;legocolor158.png;Dark Bluish Grey;0.0;0.0;0.21176471;54.0;0.0;0.0;150;163;167
1058;1003;59;60;62;iPhone 12 Pro;legocolor158.png;Dark Bluish Grey;220.0;0.0483871;0.24313725;59.929;1.018932;-0.814733;150;163;167
1189;825;6;8;7;iPhone 12 Pro;legocolor158.png;Black;150.0;0.25;0.03137255;7.288;-0.141696;-1.129576;150;163;167
1273;920;5;7;6;iPhone 12 Pro;legocolor158.png;Black;150.0;0.28571429;0.02745098;6.288;-0.141696;-1.129576;150;163;167
1215;676;81;82;84;iPhone 12 Pro;legocolor158.png;Light Bluish Grey;220.0;0.03571429;0.32941176;81.929;1.018932;-0.814733;150;163;167
1342;771;131;132;136;iPhone 12 Pro;legocolor158.png;Light Bluish Grey;228.0;0.03676471;0.53333333;132.157;1.890756;-1.014689;150;163;167
678;618;249;133;20;iPhone 12 Pro;legocolor159.png;Orange;30.0;0.91967871;0.97647059;154.802;-66.322584;82.611646;118;128;127
716;714;226;114;28;iPhone 12 Pro;legocolor159.png;Orange;26.0;0.87610619;0.88627451;137.684;-53.964528;77.453132;118;128;127
742;685;82;179;211;iPhone 12 Pro;legocolor159.png;Medium Azure;195.0;0.61137441;0.82745098;153.645;28.21866;-62.832665;118;128;127
837;754;83;182;214;iPhone 12 Pro;legocolor159.png;Medium Azure;195.0;0.61214953;0.83921569;156.047;28.512876;-64.062219;118;128;127
786;712;92;166;215;iPhone 12 Pro;legocolor159.png;Dark Azure;204.0;0.57209302;0.84313725;149.46;32.24568;-50.39242;118;128;127
804;800;66;165;230;iPhone 12 Pro;legocolor159.png;Dark Azure;204.0;0.71304348;0.90196078;142.809;42.897972;-67.361493;118;128;127
853;756;166;207;213;iPhone 12 Pro;legocolor159.png;Aqua;188.0;0.22065728;0.83529412;195.425;8.6469;-25.805725;118;128;127
879;819;185;216;208;iPhone 12 Pro;legocolor159.png;Aqua;165.0;0.14351852;0.84705882;205.819;1.073052;-18.258263;118;128;127
962;791;230;195;51;iPhone 12 Pro;legocolor159.png;Yellow;48.0;0.77826087;0.90196078;189.049;-67.920108;35.914027;118;128;127
994;818;216;178;43;iPhone 12 Pro;legocolor159.png;Yellow;47.0;0.80092593;0.84705882;173.972;-64.438224;36.858556;118;128;127
948;852;211;202;127;iPhone 12 Pro;legocolor159.png;Bright Light Yellow;54.0;0.39810427;0.82745098;196.141;-34.017372;13.031343;118;128;127
988;871;218;202;125;iPhone 12 Pro;legocolor159.png;Bright Light Yellow;50.0;0.4266055;0.85490196;198.006;-35.918952;17.534738;118;128;127
1085;860;223;171;207;iPhone 12 Pro;legocolor159.png;Bright Pink;318.0;0.23318386;0.8745098;190.652;8.043216;28.369196;118;128;127
1112;920;220;176;212;iPhone 12 Pro;legocolor159.png;Bright Pink;311.0;0.2;0.8627451;193.26;9.22008;23.45098;118;128;127
521;637;213;215;212;iPhone 12 Pro;legocolor159.png;White;100.0;0.01395349;0.84313725;214.06;-1.01352;-0.92962;118;128;127
574;715;249;252;245;iPhone 12 Pro;legocolor159.png;White;86.0;0.02777778;0.98823529;250.305;-2.61006;-1.144485;118;128;127
569;744;204;231;160;iPhone 12 Pro;legocolor159.png;Yellowish Green;83.0;0.30735931;0.90588235;214.833;-26.977836;-9.500541;118;128;127
574;781;181;210;130;iPhone 12 Pro;legocolor159.png;Yellowish Green;82.0;0.38095238;0.82352941;192.209;-30.606828;-9.830293;118;128;127
510;760;213;201;161;iPhone 12 Pro;legocolor159.png;Tan;46.0;0.24413146;0.83529412;200.028;-19.201776;11.376444;118;128;127
515;819;190;177;135;iPhone 12 Pro;legocolor159.png;Tan;46.0;0.28947368;0.74509804;176.099;-20.220708;12.191177;118;128;127
454;817;219;60;56;iPhone 12 Pro;legocolor159.png;Red;1.0;0.74429224;0.85882353;107.085;-25.13382;98.149455;118;128;127
491;869;187;95;100;iPhone 12 Pro;legocolor159.png;Red;357.0;0.49197861;0.73333333;123.078;-11.354376;56.059594;118;128;127
549;869;157;117;126;iPhone 12 Pro;legocolor159.png;Dark Bluish Grey;346.0;0.25477707;0.61568627;129.986;-1.961112;23.691278;118;128;127
616;898;120;129;136;iPhone 12 Pro;legocolor159.png;Dark Bluish Grey;206.0;0.11764706;0.53333333;127.107;4.375356;-6.232839;118;128;127
683;863;36;41;45;iPhone 12 Pro;legocolor159.png;Black;207.0;0.2;0.17647059;39.961;2.479188;-3.473797;118;128;127
733;923;20;25;31;iPhone 12 Pro;legocolor159.png;Black;213.0;0.35483871;0.12156863;24.189;3.351012;-3.673753;118;128;127
785;832;168;178;180;iPhone 12 Pro;legocolor159.png;Light Bluish Grey;190.0;0.06666667;0.70588235;175.238;2.342904;-6.347726;118;128;127
